targetId	gid	giAcc	refseq	symbol	geneid	chr	cytoband	startpos	stoppos	description	control_det_rate	case_det_rate	venn_state
GI_4501866-S	GI_4501866-S	GI_4501866	NM_001098.1	ACO2	50	22	22q11.2-q13.31	40195074	40254938	"aconitase 2, mitochondrial"	1.00000	1.00000	both
GI_24475813-S	GI_24475813-S	GI_24475813	NM_138338.1	RPC8	171568	22	22q13.2	40251748	40270415	polymerase (RNA) III (DNA directed) polypeptide H (22.9kD)	1.00000	0.988636	both
GI_4505904-S	GI_4505904-S	GI_4505904	NM_002676.1	PMM1	5372	22	22q13.2	40302857	40315758	phosphomannomutase 1	1.00000	1.00000	both
GI_20070134-S	GI_20070134-S	GI_20070134	NM_001469.2	G22P1	2547	22	22q13.2-q13.31	40347240	40389997	"X-ray repair complementing defective repair in Chinese hamster cells 6 (Ku autoantigen, 70kDa)"	1.00000	1.00000	both
GI_4826859-S	GI_4826859-S	GI_4826859	NM_005008.1	NHP2L1	4809	22	22q13.2-q13.31	40399882	40414858	NHP2 non-histone chromosome protein 2-like 1 (S. cerevisiae)	1.00000	1.00000	both
GI_21359958-S	GI_21359958-S	GI_21359958	NM_024588.2	FLJ23584	79640	22	22q13.2	40416492	40424085	hypothetical FLJ23584	1.00000	1.00000	both
GI_27477112-S	GI_27477112-S	GI_27477112	NM_004599.2	SREBF2	6721	22	22q13	40559051	40632320	sterol regulatory element binding transcription factor 2	0.994681	1.00000	both
GI_22035573-A	GI_22035573-A	GI_22035573	NM_145734.1	3-Sep	55964	22	22q13.2	40702941	40724170	septin 3	1.00000	1.00000	both
GI_22749254-S	GI_22749254-S	GI_22749254	NM_152613.1	MGC26816	164684	22	22q13.2	40724737	40754424	WBP2 N-terminal like	0.914894	0.823864	control
GI_34222144-S	GI_34222144-S	GI_34222144	NM_033318.3	LOC91689	91689	22	22q13.2	40805644	40810233	chromosome 22 open reading frame 32	1.00000	1.00000	both
GI_20070136-S	GI_20070136-S	GI_20070136	NM_002490.2	NDUFA6	4700	22	22q13.2-q13.31	40811475	40816833	"NADH dehydrogenase (ubiquinone) 1 alpha subcomplex, 6, 14kDa"	1.00000	1.00000	both
GI_31652241-A	GI_31652241-A	GI_31652241	NM_181492.1	TCF20	6942	22	22q13.3	40885962	40941388	transcription factor 20 (AR1)	1.00000	1.00000	both
GI_25006531-S	GI_25006531-S	GI_25006531	NM_170694.1	SERHL	94009	22	22q13.2-q13.31	41226539	41238509	serine hydrolase-like	1.00000	0.994318	both
GI_25092724-S	GI_25092724-S	GI_25092724	NM_015703.2	CGI-96	27341	22	22q13.2-q13.31	41238513	41245751	CGI-96 protein	0.962766	0.920455	both
GI_30089918-A	GI_30089918-A	GI_30089918	NM_178136.1	POLDIP3	84271	22	22q13.2	41309670	41340905	"polymerase (DNA-directed), delta interacting protein 3"	1.00000	1.00000	both
GI_6552326-A	GI_6552326-A	GI_6552326	NM_000398.3	DIA1	1727	22	22q13.31-qter	41344762	41375348	cytochrome b5 reductase 3	0.994681	1.00000	both
GI_28416437-S	GI_28416437-S	GI_28416437	NM_014570.3	ARFGAP3	26286	22	22q13.2-q13.3	41522475	41583243	ADP-ribosylation factor GTPase activating protein 3	0.994681	1.00000	both
GI_6005825-S	GI_6005825-S	GI_6005825	NM_007229.1	PACSIN2	11252	22	22q13.2-q13.33	41595720	41741093	protein kinase C and casein kinase substrate in neurons 2	1.00000	1.00000	both
GI_20149604-S	GI_20149604-S	GI_20149604	NM_012263.2	TTLL1	25809	22	22q13.1	41765588	41815372	"tubulin tyrosine ligase-like family, member 1"	1.00000	0.988636	both
GI_27477044-A	GI_27477044-A	GI_27477044	NM_014507.1	MT	27349	22	22q13.31	41858831	41869339	malonyl CoA:ACP acyltransferase (mitochondrial)	0.994681	0.954545	both
GI_21536443-A	GI_21536443-A	GI_21536443	NM_007311.2	BZRP	706	22	22q13.31	41877478	41889191	translocator protein (18kDa)	1.00000	1.00000	both
GI_11056035-S	GI_11056035-S	GI_11056035	NM_015140.1	KIAA0153	23170	22	22q13.31	41892571	41913050	"tubulin tyrosine ligase-like family, member 12"	1.00000	1.00000	both
GI_31542268-S	GI_31542268-S	GI_31542268	NM_001585.2	C22orf1	758	22	22q13.31	42229852	42234128	metallophosphoesterase domain containing 1	0.968085	0.863636	control
GI_29029532-A	GI_29029532-A	GI_29029532	NM_014351.2	SULT4A1	25830	22	22q13.2-q13.31	42551719	42589710	"sulfotransferase family 4A, member 1"	1.00000	1.00000	both
GI_34222323-S	GI_34222323-S	GI_34222323	NM_015380.3	CGI-51	25813	22	22q13.31	42682633	42723744	sorting and assembly machinery component 50 homolog (S. cerevisiae)	1.00000	1.00000	both
GI_20127527-S	GI_20127527-S	GI_20127527	NM_013327.2	PARVB	29780	22	22q13.2-q13.33	42726505	42896438	"parvin, beta"	0.941489	0.846591	control
GI_42662500-S	GI_42662500-S	GI_42662500	XM_376018.1	KIAA1644	85352	22	null	42970889	43040063	KIAA1644 protein	1.00000	1.00000	both
GI_14150030-S	GI_14150030-S	GI_14150030	NM_032287.1	DKFZp761O17121	84247	22	22q13.31	43267113	43272668	"leucine zipper, down-regulated in cancer 1-like"	1.00000	1.00000	both
GI_19923936-S	GI_19923936-S	GI_19923936	NM_138415.1	LOC112885	112885	22	22q13.31	43655705	43784244	PHD finger protein 21B	1.00000	1.00000	both
GI_37564256-S	GI_37564256-S	GI_37564256	XM_047214.6	KIAA0930	23313	22	22q13.31	43966786	44015313	chromosome 22 open reading frame 9	1.00000	1.00000	both
GI_34734061-I	GI_34734061-I	GI_34734061	NM_001996.2	FBLN1	2192	22	22q13.31	44277382	44375677	fibulin 1	1.00000	1.00000	both
GI_7106298-S	GI_7106298-S	GI_7106298	NM_013236.1	E46L	25814	22	22q13.31	44446350	44619492	ataxin 10	1.00000	1.00000	both
GI_8923627-S	GI_8923627-S	GI_8923627	NM_017931.1	FLJ20699	55020	22	22q13	45042568	45068568	hypothetical protein FLJ20699	0.989362	1.00000	both
GI_31542640-S	GI_31542640-S	GI_31542640	NM_018006.2	TRMT1	55687	22	22q13	45109961	45131900	tRNA 5-methylaminomethyl-2-thiouridylate methyltransferase	0.994681	1.00000	both
GI_18594428-S	GI_18594428-S	GI_18594428	XM_027105.3	KIAA0767	23151	22	22q13.31	45401321	45454351	death-inducing-protein	1.00000	0.988636	both
GI_32967302-A	GI_32967302-A	GI_32967302	NM_182661.1	CERK	64781	22	22q13.31	45458970	45512815	ceramide kinase	1.00000	1.00000	both
GI_22507408-S	GI_22507408-S	GI_22507408	NM_014346.1	C22orf4	25771	22	22q13.3	45537212	45948389	"TBC1 domain family, member 22A"	1.00000	0.988636	both
GI_29789067-S	GI_29789067-S	GI_29789067	NM_015381.1	CLONE25003	25817	22	22q13.32	47428844	47533749	"family with sequence similarity 19 (chemokine (C-C motif)-like), member A5"	1.00000	1.00000	both
GI_31543145-S	GI_31543145-S	GI_31543145	NM_024324.2	MGC11256	79174	22	22q13.33	48698347	48707179	cysteine-rich with EGF-like domains 2	1.00000	1.00000	both
GI_37564886-S	GI_37564886-S	GI_37564886	XM_104657.3	LOC164714	164714	22	22q13.33	48795678	48835181	similar to RIKEN cDNA 1700019P01	1.00000	0.994318	both
GI_21237729-A	GI_21237729-A	GI_21237729	NM_015166.2	MLC1	23209	22	22q13.33	48839946	48866484	megalencephalic leukoencephalopathy with subcortical cysts 1	1.00000	1.00000	both
GI_33342277-S	GI_33342277-S	GI_33342277	NM_025204.2	PP2447	80305	22	22q13.33	48966486	48980153	TraB domain containing	0.925532	0.954545	both
GI_32880228-S	GI_32880228-S	GI_32880228	NM_031454.1	SELO	83642	22	22q13.33	48981534	48998171	selenoprotein O	1.00000	1.00000	both
GI_24475645-S	GI_24475645-S	GI_24475645	NM_020461.2	TUBGCP6	85378	22	22q13.31-q13.33	48998244	49025526	"tubulin, gamma complex associated protein 6"	0.994681	1.00000	both
GI_41151474-S	GI_41151474-S	GI_41151474	XM_371474.1	PLXNB2	23654	22	22q13.33	49055531	49082017	plexin B2	0.994681	1.00000	both
GI_37537700-S	GI_37537700-S	GI_37537700	NM_014678.2	KIAA0685	9701	22	22q13.33	49128625	49230379	"SAPS domain family, member 2"	1.00000	1.00000	both
GI_37574611-S	GI_37574611-S	GI_37574611	NM_002972.1	SBF1	6305	22	22q13.33	49232100	49260319	SET binding factor 1	1.00000	1.00000	both
GI_24308355-S	GI_24308355-S	GI_24308355	NM_033200.1	BC002942	91289	22	22q13.33	49288245	49292978	transmembrane protein 112B	1.00000	1.00000	both
GI_23097284-I	GI_23097284-I	GI_23097284	NM_152299.1	384D8-2	29781	22	22q13.33	49293537	49308766	"non-SMC condensin II complex, subunit H2"	0.962766	0.892045	control
GI_4826991-S	GI_4826991-S	GI_4826991	NM_005138.1	SCO2	9997	22	22q13.33	49308862	49310837	SCO cytochrome oxidase deficient homolog 2 (yeast)	1.00000	1.00000	both
GI_7669488-S	GI_7669488-S	GI_7669488	NM_001953.2	ECGF1	1890	22	22q13	49311046	49315320	endothelial cell growth factor 1 (platelet-derived)	1.00000	1.00000	both
GI_23238259-I	GI_23238259-I	GI_23238259	NM_005198.3	CHKL	1120	22	22q13.33	49364252	49368259	choline kinase beta	1.00000	1.00000	both
GI_21237774-A	GI_21237774-A	GI_21237774	NM_139124.1	MAPK8IP2	23542	22	22q13.33	49385996	49396842	mitogen-activated protein kinase 8 interacting protein 2	1.00000	1.00000	both
GI_7262293-S	GI_7262293-S	GI_7262293	NM_000487.3	ARSA	410	22	22q13.31-qter	49410314	49413441	arylsulfatase A	0.946809	0.960227	both
GI_37544934-S	GI_37544934-S	GI_37544934	XM_209415.3	LOC284942	284942	22	22q13.33	49542379	49584799	similar to RPL23AP7 protein	0.962766	0.977273	both
GI_5902039-S	GI_5902039-S	GI_5902039	NM_007081.1	RABL2B	11158	22	22q13.33	49552785	49568952	"RAB, member of RAS oncogene family-like 2B"	1.00000	1.00000	both
GI_22068828-S	GI_22068828-S	GI_22068828	XM_086879.2	LOC150371	150371	22	22q13.2	null	null	hypothetical LOC150371	1.00000	1.00000	both
GI_37563614-S	GI_37563614-S	GI_37563614	XM_059329.7	LOC129039	129039	22	22q11.23	null	null	similar to a putative protein with homology to a sequence between V2 and V3P segments within T cell gamma receptor region	1.00000	1.00000	both
GI_27754187-S	GI_27754187-S	GI_27754187	NM_173714.1	MTND6	4541	null	null	0	0	null	0.984043	0.982955	both
GI_27754193-S	GI_27754193-S	GI_27754193	NM_173713.1	MTND5	4540	null	null	0	0	null	1.00000	1.00000	both
GI_27754191-S	GI_27754191-S	GI_27754191	NM_173712.1	MTND4L	4539	null	null	0	0	null	0.936170	0.965909	both
GI_27754197-S	GI_27754197-S	GI_27754197	NM_173711.1	MTND4	4538	null	null	0	0	null	1.00000	1.00000	both
GI_27754195-S	GI_27754195-S	GI_27754195	NM_173710.1	MTND3	4537	null	null	0	0	null	1.00000	1.00000	both
GI_27754201-S	GI_27754201-S	GI_27754201	NM_173709.1	MTND2	4536	null	null	0	0	null	1.00000	1.00000	both
GI_27754199-S	GI_27754199-S	GI_27754199	NM_173708.1	MTND1	4535	null	null	0	0	null	1.00000	1.00000	both
GI_27754205-S	GI_27754205-S	GI_27754205	NM_173705.1	MTCO2	4513	null	null	0	0	null	1.00000	1.00000	both
GI_27754203-S	GI_27754203-S	GI_27754203	NM_173704.1	MTCO1	4512	null	null	0	0	null	1.00000	1.00000	both
GI_27754207-S	GI_27754207-S	GI_27754207	NM_173702.1	MTATP6	4508	null	null	0	0	null	1.00000	1.00000	both
GI_31542758-S	GI_31542758-S	GI_31542758	NM_153016.2	FLJ30672	158696	X	Xq26.3	0	0	hypothetical protein FLJ30672	0.952128	0.806818	control
GI_22749192-S	GI_22749192-S	GI_22749192	NM_152579.1	FLJ38564	158677	X	Xq21.2	0	0	hypothetical protein FLJ38564	1.00000	1.00000	both
GI_10518505-A	GI_10518505-A	GI_10518505	NM_019863.1	F8	2157	X	Xq28	497	187429	"coagulation factor VIII, procoagulant component (hemophilia A)"	0.904255	0.704545	control
GI_10518505-I	GI_10518505-I	GI_10518505	NM_019863.1	F8	2157	X	Xq28	497	187429	"coagulation factor VIII, procoagulant component (hemophilia A)"	0.936170	0.869318	control
GI_12056462-S	GI_12056462-S	GI_12056462	NM_012151.2	F8A	8263	X	Xq28	51066	52767	coagulation factor VIII-associated (intronic transcript) 1	1.00000	1.00000	both
GI_8922994-S	GI_8922994-S	GI_8922994	NM_018390.1	FLJ11323	55344	X	Xp22.33; Yp11.32	132990	160019	"phosphatidylinositol-specific phospholipase C, X domain containing 1"	1.00000	0.994318	both
GI_6912587-S	GI_6912587-S	GI_6912587	NM_012227.1	PGPL	8225	X	Xp22.33; Yp11.32	161425	170886	GTP binding protein 6 (putative)	1.00000	1.00000	both
GI_41349492-A	GI_41349492-A	GI_41349492	NM_013239.3	PR48	28227	X	Xp22.33; Yp11.3	214969	267626	"protein phosphatase 2 (formerly 2A), regulatory subunit B'', beta"	1.00000	0.994318	both
GI_27764862-S	GI_27764862-S	GI_27764862	NM_001636.1	SLC25A6	293	X	Xp22.32 and Yp11.3	1465044	1470993	"solute carrier family 25 (mitochondrial carrier; adenine nucleotide translocator), member 6"	1.00000	1.00000	both
GI_4757793-S	GI_4757793-S	GI_4757793	NM_004192.1	ASMTL	8623	X	Xp22.3; Yp11.3	1482136	1531732	acetylserotonin O-methyltransferase-like	0.994681	0.960227	both
GI_41152096-S	GI_41152096-S	GI_41152096	NM_005088.2	DXYS155E	8227	X	Xp22.32; Ypter-p11.2	1670485	1681412	"splicing factor, arginine/serine-rich 17A"	1.00000	1.00000	both
GI_41282247-S	GI_41282247-S	GI_41282247	NM_004729.2	ZBED1	9189	X	Xp22.33;Yp11	2414454	2429007	"zinc finger, BED-type containing 1"	1.00000	1.00000	both
GI_34147599-S	GI_34147599-S	GI_34147599	NM_002414.3	CD99	4267	X	Xp22.32; Yp11.3	2619227	2669349	CD99 molecule	1.00000	1.00000	both
GI_5453673-S	GI_5453673-S	GI_5453673	NM_003918.1	GYG2	8908	X	Xp22.3	2756862	2810732	glycogenin 2	0.914894	0.926136	both
GI_4826947-S	GI_4826947-S	GI_4826947	NM_005044.1	PRKX	5613	X	Xp22.3	3532410	3641660	"protein kinase, X-linked"	0.957447	0.977273	both
GI_31317255-A	GI_31317255-A	GI_31317255	NM_181332.1	NLGN4	57502	X	Xp22.32-p22.31	5818082	6156705	"neuroligin 4, X-linked"	1.00000	1.00000	both
GI_13162281-S	GI_13162281-S	GI_13162281	NM_000351.2	STS	412	X	Xp22.32	7147496	7282681	"steroid sulfatase (microsomal), isozyme S"	1.00000	1.00000	both
GI_4557682-S	GI_4557682-S	GI_4557682	NM_000216.1	KAL1	3730	X	Xp22.32	8456914	8660226	Kallmann syndrome 1 sequence	0.968085	0.897727	control
GI_19913359-S	GI_19913359-S	GI_19913359	NM_005647.2	TBL1X	6907	X	Xp22.3	9393047	9647777	transducin (beta)-like 1X-linked	1.00000	1.00000	both
GI_4557806-S	GI_4557806-S	GI_4557806	NM_000273.1	GPR143	4935	X	Xp22.3	9653453	9693916	G protein-coupled receptor 143	0.920213	0.789773	control
GI_18375508-S	GI_18375508-S	GI_18375508	NM_001649.2	APXL	357	X	Xp22.3	9714495	9877480	shroom family member 2	0.994681	0.994318	both
GI_38570148-S	GI_38570148-S	GI_38570148	NM_015691.2	KIAA1280	55841	X	Xp22.32	9943611	10072510	WWC family member 3	1.00000	1.00000	both
GI_15451851-A	GI_15451851-A	GI_15451851	NM_033290.1	MID1	4281	X	Xp22	10376147	10761626	midline 1 (Opitz/BBB syndrome)	0.920213	0.852273	control
GI_4885400-S	GI_4885400-S	GI_4885400	NM_005333.1	HCCS	3052	X	Xp22.3	11039372	11051121	holocytochrome c synthase (cytochrome c heme-lyase)	0.936170	0.897727	control
GI_34328943-S	GI_34328943-S	GI_34328943	NM_021109.2	TMSB4X	7114	X	Xq21.3-q22	12903147	12905266	"thymosin, beta 4, X-linked"	0.973404	0.994318	both
GI_34147553-S	GI_34147553-S	GI_34147553	NM_004251.3	RAB9A	9367	X	Xp22.2	13617261	13637684	"RAB9A, member RAS oncogene family"	0.994681	1.00000	both
GI_32306537-S	GI_32306537-S	GI_32306537	NM_005278.2	GPM6B	2824	X	Xp22.2	13698982	13866751	glycoprotein M6B	1.00000	1.00000	both
GI_11863127-A	GI_11863127-A	GI_11863127	NM_020473.1	PIGA	5277	X	Xp22.1	15247500	15263565	"phosphatidylinositol glycan anchor biosynthesis, class A (paroxysmal nocturnal hemoglobinuria)"	1.00000	1.00000	both
GI_4505822-S	GI_4505822-S	GI_4505822	NM_003662.1	PIR	8544	X	Xp22.2	15312841	15421384	pirin (iron-binding nuclear protein)	0.984043	0.988636	both
GI_22027654-S	GI_22027654-S	GI_22027654	NM_003916.3	AP1S2	8905	X	Xp22.2	15753849	15783020	"adaptor-related protein complex 1, sigma 2 subunit"	1.00000	1.00000	both
GI_28559082-A	GI_28559082-A	GI_28559082	NM_019857.3	CTPS2	56474	X	Xp22	16516042	16640979	CTP synthase II	1.00000	1.00000	both
GI_19923854-S	GI_19923854-S	GI_19923854	NM_032796.2	SYAP1	94056	X	Xp22.2	16647675	16689273	"synapse associated protein 1, SAP47 homolog (Drosophila)"	1.00000	1.00000	both
GI_13259504-S	GI_13259504-S	GI_13259504	NM_002893.2	RBBP7	5931	X	Xp22.2	16772697	16798385	retinoblastoma binding protein 7	1.00000	1.00000	both
GI_40549455-S	GI_40549455-S	GI_40549455	NM_198270.2	NHS	4810	X	Xp22.13	17303463	17664034	Nance-Horan syndrome (congenital cataracts and dental anomalies)	1.00000	0.982955	both
GI_31543612-S	GI_31543612-S	GI_31543612	NM_006746.2	SCML1	6322	X	Xp22.2-p22.1	17665512	17683025	sex comb on midleg-like 1 (Drosophila)	0.952128	0.812500	control
GI_12056469-S	GI_12056469-S	GI_12056469	NM_021785.2	RAI2	10742	X	Xp22	17728091	17730427	retinoic acid induced 2	1.00000	0.982955	both
GI_23312375-A	GI_23312375-A	GI_23312375	NM_152225.1	PPEF1	5475	X	Xp22.2-p22.1	18618965	18755955	"protein phosphatase, EF-hand calcium binding domain 1"	0.962766	0.698864	control
GI_4505780-S	GI_4505780-S	GI_4505780	NM_000292.1	PHKA2	5256	X	Xp22.2-p22.1	18820792	18912096	"phosphorylase kinase, alpha 2 (liver)"	0.994681	1.00000	both
GI_4505684-S	GI_4505684-S	GI_4505684	NM_000284.1	PDHA1	5160	X	Xp22.2-p22.1	19271971	19287885	pyruvate dehydrogenase (lipoamide) alpha 1	1.00000	1.00000	both
GI_13994241-S	GI_13994241-S	GI_13994241	NM_031892.1	SH3KBP1	30011	X	Xp22.1-p21.3	19463440	19815639	SH3-domain kinase binding protein 1	1.00000	1.00000	both
GI_31343502-S	GI_31343502-S	GI_31343502	NM_152780.2	FLJ14503	256714	X	Xp22.12	19935149	20044936	MAP7 domain containing 2	0.989362	0.965909	both
GI_33519477-S	GI_33519477-S	GI_33519477	NM_001412.2	EIF1A	1964	X	Xp22.12	20052556	20069886	"eukaryotic translation initiation factor 1A, X-linked"	1.00000	1.00000	both
GI_21264340-S	GI_21264340-S	GI_21264340	NM_004595.2	SMS	6611	X	Xp22.1	21868762	21922875	spermine synthase	1.00000	1.00000	both
GI_27735090-S	GI_27735090-S	GI_27735090	NM_173495.1	FLJ30296	139411	X	Xp22.11	23263015	23322339	patched domain containing 1	1.00000	1.00000	both
GI_5453548-S	GI_5453548-S	GI_5453548	NM_006406.1	PRDX4	10549	X	Xp22.11	23595565	23614434	peroxiredoxin 4	1.00000	1.00000	both
GI_6912517-S	GI_6912517-S	GI_6912517	NM_012332.1	ACATE2	23597	X	Xp22.11	23631697	23671327	acyl-CoA thioesterase 9	0.936170	0.914773	both
GI_4506788-S	GI_4506788-S	GI_4506788	NM_002970.1	SAT	6303	X	Xp22.1	23711224	23714247	spermidine/spermine N1-acetyltransferase 1	1.00000	1.00000	both
GI_34147363-S	GI_34147363-S	GI_34147363	NM_024122.2	MGC4825	79135	X	Xp22.11	23761390	23835957	apolipoprotein O	1.00000	0.982955	both
GI_21314612-S	GI_21314612-S	GI_21314612	NM_001415.2	EIF2S3	1968	X	Xp22.2-p22.1	23982985	24006847	"eukaryotic translation initiation factor 2, subunit 3 gamma, 52kDa"	1.00000	1.00000	both
GI_24497588-S	GI_24497588-S	GI_24497588	NM_139058.1	ARX	170302	X	Xp21	24932212	24943774	aristaless related homeobox	0.962766	0.835227	control
GI_32698850-S	GI_32698850-S	GI_32698850	NM_182506.1	FLJ32965	139422	X	Xp21.3	27736045	27750683	"melanoma antigen family B, 10"	1.00000	1.00000	both
GI_5032304-I	GI_5032304-I	GI_5032304	NM_004019.1	DMD	1756	X	Xp21.2	31047265	33267646	"dystrophin (muscular dystrophy, Duchenne and Becker types)"	0.989362	0.982955	both
GI_30795223-S	GI_30795223-S	GI_30795223	NM_031442.2	TM4SF10	83604	X	Xp11.4	34555101	34585325	transmembrane protein 47	1.00000	1.00000	both
GI_4506134-S	GI_4506134-S	GI_4506134	NM_000950.1	PRRG1	5638	X	Xp21.1	37130772	37201462	proline rich Gla (G-carboxyglutamic acid) 1	0.984043	0.977273	both
GI_5730086-S	GI_5730086-S	GI_5730086	NM_006520.1	TCTE1L	6990	X	Xp21	37583032	37591774	"dynein, light chain, Tctex-type 3"	0.994681	1.00000	both
GI_21265103-S	GI_21265103-S	GI_21265103	NM_004615.2	TM4SF2	7102	X	Xp11.4	38305682	38433115	tetraspanin 7	1.00000	1.00000	both
GI_39725681-S	GI_39725681-S	GI_39725681	NM_021242.3	STRAIT11499	58526	X	Xp11.4	38548016	38550642	MID1 interacting protein 1 (gastrulation specific G12 homolog (zebrafish))	0.978723	1.00000	both
GI_21071035-I	GI_21071035-I	GI_21071035	NM_020926.2	BCOR	54880	X	Xp21.2-p11.4	39795560	39846997	BCL6 co-repressor	0.989362	0.982955	both
GI_21071036-I	GI_21071036-I	GI_21071036	NM_017745.4	BCOR	54880	X	Xp21.2-p11.4	39795560	39846997	BCL6 co-repressor	0.962766	0.931818	both
GI_15011917-S	GI_15011917-S	GI_15011917	NM_005765.2	ATP6AP2	10159	X	Xp11.4	40325159	40350832	"ATPase, H+ transporting, lysosomal accessory protein 2"	1.00000	1.00000	both
GI_13540508-S	GI_13540508-S	GI_13540508	NM_030757.1	MKRN4	7682	X	Xp21.1	40578339	40582007	"makorin, ring finger protein, pseudogene 5"	0.984043	0.994318	both
GI_11641422-A	GI_11641422-A	GI_11641422	NM_021906.1	USP9X	8239	X	Xp11.4	40829831	40980775	"ubiquitin specific peptidase 9, X-linked"	1.00000	1.00000	both
GI_13514816-A	GI_13514816-A	GI_13514816	NM_024005.1	DDX3X	1654	X	Xp11.3-p11.23	41077594	41094470	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked"	0.893617	0.926136	case
GI_13514812-I	GI_13514812-I	GI_13514812	NM_001356.2	DDX3X	1654	X	Xp11.3-p11.23	41077594	41094470	"DEAD (Asp-Glu-Ala-Asp) box polypeptide 3, X-linked"	1.00000	1.00000	both
GI_33469954-S	GI_33469954-S	GI_33469954	NM_000240.2	MAOA	4128	X	Xp11.3	43400352	43491011	monoamine oxidase A	1.00000	1.00000	both
GI_38202206-S	GI_38202206-S	GI_38202206	NM_000898.3	MAOB	4129	X	Xp11.23	43510800	43626624	monoamine oxidase B	1.00000	1.00000	both
GI_4557788-S	GI_4557788-S	GI_4557788	NM_000266.1	NDP	4693	X	Xp11.4	43692965	43717693	Norrie disease (pseudoglioma)	1.00000	1.00000	both
GI_31341096-S	GI_31341096-S	GI_31341096	NM_173794.2	FUNDC1	139341	X	Xp11.3	44267846	44287159	FUN14 domain containing 1	0.984043	0.977273	both
GI_8923321-S	GI_8923321-S	GI_8923321	NM_017776.1	FLJ20344	55634	X	Xp11.3	46191702	46219017	zinc finger protein 673	0.946809	0.812500	control
GI_23238227-S	GI_23238227-S	GI_23238227	NM_019886.2	CHST7	56548	X	Xp11.23	46318135	46342781	carbohydrate (N-acetylglucosamine 6-O) sulfotransferase 7	1.00000	1.00000	both
GI_23110985-S	GI_23110985-S	GI_23110985	NM_014735.2	PHF16	9767	X	Xp11.3	46656811	46805583	PHD finger protein 16	0.994681	0.988636	both
